إذا كنت تعانين من أي مشاكل صحية، أنصحك بعدم تصفّح ما يُكتب حول الأمراض على الإنترنت أو الكتب والمتابعة مع معالج نفسي لمعالجة الأسباب الكامنة التي تدفعكِ لتوهم المرض	['1']
العلاج النفسي مع العلاج الدوائي ياتي بنتائج جيدة	['1']
العلاج النفسي مهم إلى جانب العلاج الدوائي الأدوية وحدها كما رأيتم	['1']
الوسواس القهري هو من الامراض الشاءعة ويكون في صورة افكار وسواسية متكررة او افعال متكررة ويلعب عامل الوراثة دور مهم ويحتاج الي علاج دواءي بالاضافة الي جلسات علاج نفسي	['1', '2']
من الضروري عمل تخطيط نوم ،مراجعة أخصائي صدرية	['2']
لا بد من التشاور مع الزميل الذي وصف هذه الأدويةنحتاج إلى علاج نفسي وربما علاج أسري وسط العائلة	['1', '2']
هذا يتطلب تقييم الطبيب النفسي ثم العلاج	['1', '2']
يعاني العديد من الأشخاص من الحزن معظم الأوقات وعدم القدرة على الفرح أو ما يعرف باسم انعدام التلذذ، حيث أنه يعتبر من أعراض الاكتئاب الشديد الذي يرافقه العديد من الأعراض ومنها: فقدان الاهتمام بالأنشطة التي تم الاعتياد على الاستمتاع بها. تقليل العلاقات والانسحاب من العلاقات السابقة. تقليل العلاقات الاجتماعية. وجود مشاعر سلبية تجاه النفس والآخرين. انخفاض القدرة العاطفية مثل القدرة على التعبير اللفظي وغير اللفظي. صعوبة التكيف مع المواقف المختلفة. فقدان الرغبة الجنسية. ظهور مشاكل جسدية بصورة مستمرة مثل كثرة المرض. إظهار مشاعر وهمية مثل التظاهر بالسعادة. لا يمكن تحديد السبب والتشخيص دون الرجوع للطبيب المختص بالأمراض النفسية من أجل تحديد الأسباب العضوية أو النفسية والحاجة للعلاج، مع ضرورة اتباع النصائح التالية: مراجعة الأدوية المستخدمة وتقييم تأثيرها على انعدام التلذذ بما في ذلك مضادات الاكتئاب. ضرورة تقييم الوضع من قبل الأخصائي النفسي. استشارة الطبيب حول العلاج بالصدمات الكهربائية. استشارة الطبيب حول العلاج عن طريق التحفيز المغناطيسي عبر الجمجمة. استشارة الطبيب حول العلاج المعرفي السلوكي. للمزيد: ما هو الفرق بين الاكتئاب الخفيف، المتوسط والشديد؟ الوسواس القهري، الاكتئاب، القلق و السيروتونين نصائح للتخلص من الاكتئاب من دون أدوية	['1', '2']
هناك نقص في الوزن؟العلاج النفسي ضروري لاكتشاف وعلاج أسباب القلق والخوف وأنواعهاولوم النفس يحتاج إلى مسامحة النفس والتخلص من عقد الذنب	['2']
أحتاج إلى معرفة الكثير من المعطيات للمساعدة، ولكن بشكل عام، إذا كنت تستخدم مواقع التواصل الإجتماعي بشكل مفرط خفّف من ذلك لأنها تؤثر على التركيز وعلى حالتك النفسية، لا أعرف عن العلاقة بينك وبين أهلك، تجنب المشاجرات الكبيرة بينكم في حال كانت موجودة، وحاول إيصال فكرتك لهم بطريقة مختلفة، تجنب التفكير بطريقة سلبية وركز أكثر على أهدافك قصيرة المدى التي ستحققها قريبا، وضع أهدافا صغيرة يمكنك تحقيقها، من المهم القيام ببعض الأنشطة الترفيهية والرياضية لإعطاء طاقة إيجابية لنفسك، ضع برنامجا يوميا لكَ منذ الصباح وحتى المساء يتضمن أوقات الطعام والنوم والإستيقاظ والدراسة واللهو والأنشطة وتعتمده بشكل يومي.	['1']
برجاء الذهاب لطبيب نفسى لتلاقى العلاجات لمناسبة	['2']
مرحبا, الاكتئاب يزول عن طريق إزالة الأفكار السلبية وإعادة بناءها بشكل ايجابي مع المداومة علي دواء للاكتئاب. الرجاء مراجعة طبيب واخصاءي نفسي.	['1', '2']
لا بد من الاستعانة بالطبيب النفسي	['1', '2']
دخول مستشفى أو علاج نفسي مكثف	['1']
لو لاحظت هالشي مستمر معك من الافضل التواصل مع مختص بحيث يساعدك في تجاوزه ان شاء الله	['1']
نعم كما هو واضح	['1']
العلاج السلوكي والمعرفي عن طريق تصحيح المفاهيم الخاطئة يعتبر افضل طرق العلاج لكثير من تلك الاعراض عن طريق المتابعه مع اخصائي نفسي	['1']
زيادة الضغوط المرحليه في سنوات العمر يشعر الإنسان بالحزن والضيق وعدم الاستمتاع بالأنشطة المعتاده بالإضافة لاضطرابات النوم وضعف التركيز وغيرها الكثير من الأعراض لكن هل يعني هذا مرض الاكتئاب أو هل تحتاج لعلاج سلوكي أو دوائي هذا ما سيحدده طبيب نفسي متمرس لذا وجب عليك زيارته واطلاعه على كامل شكواك تمنياتي بالتوفيق	['1', '2', '3']
اهلا عزيزي  اقترح عليك ان تذهب الى طبيب نفسي ليصرف لك العلاج المناسب  لا تقلق مشكلتك وارده لكل شخص فقط التزم بالعلاج المصرف من قبل الطبيب وستكون بخير باذن الله  انتظر منك ان تطمئني بعدها على صحتك	['2', '3']
يرتبط الضحك بأذهاننا بشكل عام بالشعور بالفرح والسعادة، إلا أن الضحك دون سبب أو عند عدم وجود داعي لذلك وبشكل مستمر ومتكرر يمكن أن يكون علامة تدل على وجود مشكلة مرضية وتحتاج المتابعة. ومن اسباب الضحك بدون سبب: الضحك العصبي (بالإنجليزية: Nervous Laughter) وهو الضحك نتيجة التوتر، كأن يضحك الشخص بدل أن يبكي حين يمر بموقف صعب وحزين، وهو أمر عارض يمكن أن يمر به أي شخص نتيجة التوتر. تأثير البصيلة الكاذبة (بالإنجليزية: Pseudobulbar Affect) وهو مرض عصبي نتيجة تضرر جزء محدد من الدماغ يجعل المريض يمر بنوبات ضحك أو بكاء لا تلائم الظرف، ويفقد فيها السيطرة على نفسه، ويكون عند مرضى باركنسون، أو مرضى التصلب اللويحي، أو مرضى الاكتئاب، واضطراب ثنائي القطب. ورم في الدماغ يؤثر على المنطقة المسؤولة عن الضحك. متلازمة أنجلمان. متلازمة توريت، ويعاني صاحبها من تكرار تصرف أو صوت أو حركة بشكل لا إرادي، مثل تكرر الضحك دون قدرته على السيطرة عليه أو إيقافه.  لذا ينصح في حال كان الضحك المستمر والشديد دون سبب يحدث بشكل متكرر، أو رافقه أعراض عصبية أخرى فينصح بمراجعة الطبيب لتقييم الحالة بشكل أفضل. للمزيد:  فوائد الضحك الصحية واضرار الضحك الكثير	['1']
تحتاج إلى ممارسة رياضة جماعيةوالتواجد مع الناس في نشاط مع الأسرة والأصدقاء وسيفيدك كثيراً العلاج النفسي	['2']
هذا نوع من الوسواس	['1']
المشاكل النفسية تحتاج إلى علاج نفسيالأفكاراالانتحارية تحتاج إلى علاج في مصحة	['1']
"هذه حالة مشهورةاسمها (رايتك من قبل) deja vuوهي منتشرة بين الشباببسبب زيادة حيوية أحد فصي المخ أكثر من الآخرفتصل المعلومة في أحدهما قبل الآخروعندما تصل الآخر يقول ... ""سبق ان مرت بي""وتختفي هذه الحالة عند تقليل التوتر والعصبية وعدم التفكير فيها"	['1']
نبدأ بمنع التدخين  ونعيش حياة طبيعية تغذية صحية صحبة طيبة تقليل التوتر إلى لحد الأدنى	['2']
عظيم جداولكن ربما الافضل تنويع الرياضات والاتجاه نحو الرياضات الجماعية أكثر من الفرديةويكون لها أوقات محددةمتناسبة مع أوقاتن الأنشطة الأخرى .. عمل .. دراسة .. اجتماعيات. الخ	['1', '2']
